Actor;Image;Title;Age
Brad Pitt;643;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;644;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;645;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;646;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;647;Burn After Reading;45
Brad Pitt;648;Burn After Reading;45
Brad Pitt;649;Burn After Reading;45
Brad Pitt;650;American Idol: The Search for a Superstar;39
Brad Pitt;651;American Idol: The Search for a Superstar;39
Brad Pitt;652;Ocean's 13;44
Brad Pitt;653;Ocean's 13;44
Brad Pitt;654;in Ocean's 13;44
Brad Pitt;655;Ocean's 13;44
Brad Pitt;656;Babel;43
Brad Pitt;657;Babel;43
Brad Pitt;658;Babel;43
Brad Pitt;659;Mr. & Mrs. Smith;42
Brad Pitt;660;Mr. & Mrs. Smith;42
Brad Pitt;661;Mr. & Mrs. Smith;42
Brad Pitt;662;Mr. & Mrs. Smith;42
Brad Pitt;663;Mr. & Mrs. Smith;42
Brad Pitt;664;Mr. & Mrs. Smith;42
Brad Pitt;665;Mr. & Mrs. Smith;42
Brad Pitt;666;Mr. & Mrs. Smith;42
Brad Pitt;667;Ocean's Twelve;41
Brad Pitt;669;Ocean's Twelve;41
Brad Pitt;670;Ocean's Twelve;41
Brad Pitt;671;Ocean's Twelve;41
Brad Pitt;672;Ocean's Twelve;41
Brad Pitt;673;Spacey in Seven;32
Brad Pitt;674;Spacey in Seven;32
Brad Pitt;675;Seven;32
Brad Pitt;679;Fight Club;36
Brad Pitt;680;Fight Club;36
Brad Pitt;681;Fight Club;36
Brad Pitt;682;Sleepers;33
Brad Pitt;683;Rencontre avec Joe Black;35
Brad Pitt;684;Rencontre avec Joe Black;35
Brad Pitt;685;Rencontre avec Joe Black;35
Brad Pitt;686;Rencontre avec Joe Black;35
Brad Pitt;687;Légendes d'automne;31
Brad Pitt;688;Ocean's Eleven;38
Brad Pitt;689;Ocean's Eleven;38
Brad Pitt;690;Friends;31
Brad Pitt;691;Friends;31
Brad Pitt;692;Friends;31
Brad Pitt;693;Spy game - Jeu d'espions;38
Brad Pitt;694;Spy game - Jeu d'espions;38
Brad Pitt;695;Spy game - Jeu d'espions;38
Brad Pitt;696;Spy game - Jeu d'espions;38
Brad Pitt;697;Spy game - Jeu d'espions;38
Brad Pitt;698;Spy game - Jeu d'espions;38
Brad Pitt;699;Spy game - Jeu d'espions;38
Brad Pitt;700;Spy game - Jeu d'espions;38
Brad Pitt;701;Spy game - Jeu d'espions;38
Brad Pitt;702;Spy game - Jeu d'espions;38
Brad Pitt;704;Le Mexicain;38
Brad Pitt;711;Sleepers;33
Brad Pitt;712;Sleepers;33
Brad Pitt;713;Hoffman in Sleepers;33
Brad Pitt;714;Sleepers;33
Brad Pitt;715;Sleepers;33
Brad Pitt;716;Fight Club;36
Brad Pitt;717;Once Upon a Time in... Hollywood;56
Brad Pitt;722;Sinbad : La Légende des sept mers;40
Brad Pitt;723;Fury;51
Brad Pitt;742;Fight Club;36
Brad Pitt;743;Légendes d'automne;31
Brad Pitt;744;Wolfs;61
Brad Pitt;745;Entretien avec un vampire;31
Brad Pitt;746;Entretien avec un vampire;31
Brad Pitt;747;Entretien avec un vampire;31
Brad Pitt;748;Entretien avec un vampire;31
Brad Pitt;749;Ad Astra;56
Brad Pitt;750;Tarantino in Once Upon a Time in... Hollywood;56
Brad Pitt;751;Tarantino, and Elise Nygaard Olson in Once Upon a Time in... Hollywood;56
Brad Pitt;754;Scorsese, and Brett Ratner in The Audition;52
Brad Pitt;755;Once Upon a Time in... Hollywood;56
Brad Pitt;756;Fight Club;36
Brad Pitt;757;War Machine;54
Brad Pitt;758;Troie;41
Brad Pitt;759;Johnny Suede;28
Brad Pitt;760;Troie;41
Brad Pitt;761;Fight Club;36
Brad Pitt;762;Sinbad : La Légende des sept mers;40
Brad Pitt;763;Sinbad : La Légende des sept mers;40
Brad Pitt;764;Vance in Fury;51
Brad Pitt;765;Fury;51
Brad Pitt;766;Fury;51
Brad Pitt;767;World War Z;50
Brad Pitt;768;World War Z;50
Brad Pitt;769;World War Z;50
Brad Pitt;770;Le stratège;48
Brad Pitt;771;Snatch : Tu braques ou tu raques;37
Brad Pitt;772;Snatch : Tu braques ou tu raques;37
Brad Pitt;773;Troie;41
Brad Pitt;774;Babel;43
Brad Pitt;775;Spy game - Jeu d'espions;38
Brad Pitt;777;Se7en;32
Brad Pitt;778;Wolfs;61
Brad Pitt;779;Wolfs;61
Brad Pitt;780;Wolfs;61
Brad Pitt;792;Bullet Train;59
Brad Pitt;793;Bullet Train;59
Brad Pitt;794;Babylon;59
Brad Pitt;799;Blonde;59
Brad Pitt;800;Bullet Train;59
Brad Pitt;801;Big Men;50
Brad Pitt;802;La 93e cérémonie des Oscars;58
Brad Pitt;803;La 93e cérémonie des Oscars;58
Brad Pitt;804;La 93e cérémonie des Oscars;58
Brad Pitt;806;L'Armée des 12 singes;32
Brad Pitt;812;The Oscars;57
Brad Pitt;813;Phoenix at an event for The Oscars;57
Brad Pitt;814;The Oscars;57
Brad Pitt;815;Phoenix at an event for The Oscars;57
Brad Pitt;816;The Oscars;57
Brad Pitt;817;The Oscars;57
Brad Pitt;818;The Oscars;57
Brad Pitt;820;The Oscars;57
Brad Pitt;821;The Oscars;57
Brad Pitt;822;The Oscars;57
Brad Pitt;823;The Oscars;57
Brad Pitt;824;The Oscars;57
Brad Pitt;825;The Oscars;57
Brad Pitt;826;The Oscars;57
Brad Pitt;827;The Oscars;57
Brad Pitt;828;The Oscars;57
Brad Pitt;834;The 26th Annual Screen Actors Guild Awards;57
Brad Pitt;835;The 26th Annual Screen Actors Guild Awards;57
Brad Pitt;836;The 26th Annual Screen Actors Guild Awards;57
Brad Pitt;837;The 26th Annual Screen Actors Guild Awards;57
Brad Pitt;838;Ocean's 13;44
Brad Pitt;839;Inglourious Basterds;46
Brad Pitt;840;Maléfique;51
Brad Pitt;841;Kung Fu Panda;45
Brad Pitt;844;Ocean's 13;44
Brad Pitt;854;2020 Golden Globe Awards;57
Brad Pitt;856;2020 Golden Globe Awards;57
Brad Pitt;857;2020 Golden Globe Awards;57
Brad Pitt;858;2020 Golden Globe Awards;57
Brad Pitt;859;2020 Golden Globe Awards;57
Brad Pitt;860;Tarantino, David Heyman, Shannon McIntosh, Margaret Qualley, and Julia Butters at an event for 2020 Golden Globe Awards;57
Brad Pitt;861;2020 Golden Globe Awards;57
Brad Pitt;862;2020 Golden Globe Awards;57
Brad Pitt;863;2020 Golden Globe Awards;57
Brad Pitt;864;2020 Golden Globe Awards;57
Brad Pitt;865;2020 Golden Globe Awards;57
Brad Pitt;866;2020 Golden Globe Awards;57
Brad Pitt;871;Once Upon a Time in... Hollywood;56
Brad Pitt;872;Tarantino at an event for Once Upon a Time in... Hollywood;56
Brad Pitt;874;Ad Astra;56
Brad Pitt;875;Ad Astra;56
Brad Pitt;883;Once Upon a Time in... Hollywood;56
Brad Pitt;884;Once Upon a Time in... Hollywood;56
Brad Pitt;885;Tarantino, and Margot Robbie at an event for Once Upon a Time in... Hollywood;56
Brad Pitt;886;Tarantino, and Margot Robbie at an event for Once Upon a Time in... Hollywood;56
Brad Pitt;887;Once Upon a Time in... Hollywood;56
Brad Pitt;888;Once Upon a Time in... Hollywood;56
Brad Pitt;889;Once Upon a Time in... Hollywood;56
Brad Pitt;890;Once Upon a Time in... Hollywood;56
Brad Pitt;891;Once Upon a Time in... Hollywood;56
Brad Pitt;892;Once Upon a Time in... Hollywood;56
Brad Pitt;893;Tarantino, and Margot Robbie at an event for Once Upon a Time in... Hollywood;56
Brad Pitt;894;Tarantino, and Margot Robbie at an event for Once Upon a Time in... Hollywood;56
Brad Pitt;896;Once Upon a Time in... Hollywood;56
Brad Pitt;897;Once Upon a Time in... Hollywood;56
Brad Pitt;898;Tarantino, and Margot Robbie at an event for Once Upon a Time in... Hollywood;56
Brad Pitt;899;Once Upon a Time in... Hollywood;56
Brad Pitt;900;Once Upon a Time in... Hollywood;56
Brad Pitt;901;Once Upon a Time in... Hollywood;56
Brad Pitt;902;Sept ans au Tibet;34
Brad Pitt;903;Troie;41
Brad Pitt;905;The Good Girl;39
Brad Pitt;907;Golden Globe Awards;47
Brad Pitt;908;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;910;War Machine;54
Brad Pitt;911;War Machine;54
Brad Pitt;912;War Machine;54
Brad Pitt;913;War Machine;54
Brad Pitt;914;War Machine;54
Brad Pitt;915;War Machine;54
Brad Pitt;916;The Lost City of Z;53
Brad Pitt;917;The Lost City of Z;53
Brad Pitt;918;The Lost City of Z;53
Brad Pitt;919;The EE British Academy Film Awards;51
Brad Pitt;920;Spacey, Meryl Streep, Ellen DeGeneres, Angelina Jolie, Jared Leto, Bradley Cooper, Junior Nyong'o, Channing Tatum, Lupita Nyong'o, and Jennifer Lawrence at an event for The Oscars;51
Brad Pitt;921;The Oscars;51
Brad Pitt;923;The 74th Annual Golden Globe Awards;54
Brad Pitt;924;Ennemis rapprochés;34
Brad Pitt;925;Ennemis rapprochés;34
Brad Pitt;926;Ennemis rapprochés;34
Brad Pitt;927;Ennemis rapprochés;34
Brad Pitt;928;Troie;41
Brad Pitt;930;Alliés;53
Brad Pitt;931;Alliés;53
Brad Pitt;932;Alliés;53
Brad Pitt;933;Alliés;53
Brad Pitt;934;Alliés;53
Brad Pitt;935;Alliés;53
Brad Pitt;936;Alliés;53
Brad Pitt;937;Alliés;53
Brad Pitt;938;Alliés;53
Brad Pitt;939;Alliés;53
Brad Pitt;940;Alliés;53
Brad Pitt;941;Alliés;53
Brad Pitt;942;64th Annual Academy Awards;29
Brad Pitt;943;64th Annual Academy Awards;29
Brad Pitt;944;64th Annual Academy Awards;29
Brad Pitt;945;Alliés;53
Brad Pitt;946;Alliés;53
Brad Pitt;947;Alliés;53
Brad Pitt;948;Alliés;53
Brad Pitt;949;Alliés;53
Brad Pitt;950;Alliés;53
Brad Pitt;951;Alliés;53
Brad Pitt;952;Alliés;53
Brad Pitt;953;Alliés;53
Brad Pitt;954;Alliés;53
Brad Pitt;955;Alliés;53
Brad Pitt;956;Scorsese at an event for The Audition;52
Brad Pitt;957;Fight Club;36
Brad Pitt;958;Fight Club;36
Brad Pitt;959;Fight Club;36
Brad Pitt;960;Fight Club;36
Brad Pitt;961;73rd Golden Globe Awards;53
Brad Pitt;962;73rd Golden Globe Awards;53
Brad Pitt;964;Vue sur mer;52
Brad Pitt;965;Vue sur mer;52
Brad Pitt;966;Vue sur mer;52
Brad Pitt;967;Vue sur mer;52
Brad Pitt;968;Vue sur mer;52
Brad Pitt;969;Vue sur mer;52
Brad Pitt;970;Vue sur mer;52
Brad Pitt;971;Vue sur mer;52
Brad Pitt;972;Vue sur mer;52
Brad Pitt;973;Vue sur mer;52
Brad Pitt;974;Vue sur mer;52
Brad Pitt;975;Vue sur mer;52
Brad Pitt;978;True Story;52
Brad Pitt;979;True Story;52
Brad Pitt;988;Invincible;51
Brad Pitt;989;Invincible;51
Brad Pitt;990;Invincible;51
Brad Pitt;991;Invincible;51
Brad Pitt;992;Invincible;51
Brad Pitt;993;Fury;51
Brad Pitt;994;Fury;51
Brad Pitt;995;Fury;51
Brad Pitt;996;Fury;51
Brad Pitt;997;Fury;51
Brad Pitt;998;Powell at an event for Fury;51
Brad Pitt;999;Fury;51
Brad Pitt;1000;Fury;51
Brad Pitt;1001;Fury;51
Brad Pitt;1002;Fury;51
Brad Pitt;1003;Fury;51
Brad Pitt;1004;Fury;51
Brad Pitt;1005;Fury;51
Brad Pitt;1006;Fury;51
Brad Pitt;1007;Fury;51
Brad Pitt;1008;Fury;51
Brad Pitt;1009;Fury;51
Brad Pitt;1010;Maléfique;51
Brad Pitt;1011;Maléfique;51
Brad Pitt;1012;Maléfique;51
Brad Pitt;1013;Maléfique;51
Brad Pitt;1014;Maléfique;51
Brad Pitt;1016;The Normal Heart;51
Brad Pitt;1017;The Normal Heart;51
Brad Pitt;1020;The Oscars;51
Brad Pitt;1021;12 Years a Slave;50
Brad Pitt;1022;The Oscars;51
Brad Pitt;1023;The Oscars;51
Brad Pitt;1024;The Oscars;51
Brad Pitt;1025;The Oscars;51
Brad Pitt;1026;The Oscars;51
Brad Pitt;1027;The Oscars;51
Brad Pitt;1028;The Oscars;51
Brad Pitt;1029;The Oscars;51
Brad Pitt;1030;The Oscars;51
Brad Pitt;1031;The Oscars;51
Brad Pitt;1032;The Oscars;51
Brad Pitt;1035;The Oscars;51
Brad Pitt;1040;The Oscars;51
Brad Pitt;1074;The EE British Academy Film Awards;51
Brad Pitt;1076;The EE British Academy Film Awards;51
Brad Pitt;1087;12 Years a Slave;50
Brad Pitt;1088;12 Years a Slave;50
Brad Pitt;1089;12 Years a Slave;50
Brad Pitt;1090;12 Years a Slave;50
Brad Pitt;1091;12 Years a Slave;50
Brad Pitt;1092;12 Years a Slave;50
Brad Pitt;1093;12 Years a Slave;50
Brad Pitt;1094;12 Years a Slave;50
Brad Pitt;1095;12 Years a Slave;50
Brad Pitt;1096;12 Years a Slave;50
Brad Pitt;1097;World War Z;50
Brad Pitt;1098;World War Z;50
Brad Pitt;1099;World War Z;50
Brad Pitt;1100;World War Z;50
Brad Pitt;1101;World War Z;50
Brad Pitt;1102;World War Z;50
Brad Pitt;1103;World War Z;50
Brad Pitt;1104;World War Z;50
Brad Pitt;1105;World War Z;50
Brad Pitt;1106;World War Z;50
Brad Pitt;1107;World War Z;50
Brad Pitt;1108;2013 MTV Movie Awards;50
Brad Pitt;1109;2013 MTV Movie Awards;50
Brad Pitt;1110;2013 MTV Movie Awards;50
Brad Pitt;1111;2013 MTV Movie Awards;50
Brad Pitt;1112;2013 MTV Movie Awards;50
Brad Pitt;1113;Cogan: Killing Them Softly;49
Brad Pitt;1114;Cogan: Killing Them Softly;49
Brad Pitt;1115;Cogan: Killing Them Softly;49
Brad Pitt;1116;Cogan: Killing Them Softly;49
Brad Pitt;1117;Cogan: Killing Them Softly;49
Brad Pitt;1118;Cogan: Killing Them Softly;49
Brad Pitt;1119;Cogan: Killing Them Softly;49
Brad Pitt;1120;Cogan: Killing Them Softly;49
Brad Pitt;1121;Cogan: Killing Them Softly;49
Brad Pitt;1122;Cogan: Killing Them Softly;49
Brad Pitt;1123;Cogan: Killing Them Softly;49
Brad Pitt;1124;Cogan: Killing Them Softly;49
Brad Pitt;1125;Cogan: Killing Them Softly;49
Brad Pitt;1142;The 84th Annual Academy Awards;49
Brad Pitt;1143;The 84th Annual Academy Awards;49
Brad Pitt;1213;Au pays du sang et du miel;48
Brad Pitt;1214;Au pays du sang et du miel;48
Brad Pitt;1215;Au pays du sang et du miel;48
Brad Pitt;1216;Au pays du sang et du miel;48
Brad Pitt;1217;Le stratège;48
Brad Pitt;1218;Le stratège;48
Brad Pitt;1219;Le stratège;48
Brad Pitt;1220;Le stratège;48
Brad Pitt;1221;Le stratège;48
Brad Pitt;1222;Le stratège;48
Brad Pitt;1229;Le stratège;48
Brad Pitt;1230;Le stratège;48
Brad Pitt;1231;Le stratège;48
Brad Pitt;1232;Le stratège;48
Brad Pitt;1233;Le stratège;48
Brad Pitt;1234;Le stratège;48
Brad Pitt;1236;Le stratège;48
Brad Pitt;1237;The Tree of Life;48
Brad Pitt;1238;The Tree of Life;48
Brad Pitt;1239;The Tree of Life;48
Brad Pitt;1240;The Tree of Life;48
Brad Pitt;1241;Kung Fu Panda 2;48
Brad Pitt;1242;Kung Fu Panda 2;48
Brad Pitt;1243;Kung Fu Panda 2;48
Brad Pitt;1244;Kung Fu Panda 2;48
Brad Pitt;1245;The Tree of Life;48
Brad Pitt;1246;at an event for The Tree of Life;48
Brad Pitt;1247;The Tree of Life;48
Brad Pitt;1248;The Tree of Life;48
Brad Pitt;1249;at an event for The Tree of Life;48
Brad Pitt;1250;at an event for The Tree of Life;48
Brad Pitt;1251;The Tree of Life;48
Brad Pitt;1252;at an event for The Tree of Life;48
Brad Pitt;1253;The Tree of Life;48
Brad Pitt;1254;The Tree of Life;48
Brad Pitt;1255;The Tree of Life;48
Brad Pitt;1256;at an event for The Tree of Life;48
Brad Pitt;1257;The Tree of Life;48
Brad Pitt;1270;The Tourist;47
Brad Pitt;1271;The Tourist;47
Brad Pitt;1272;The Tourist;47
Brad Pitt;1273;The Tourist;47
Brad Pitt;1274;The Tourist;47
Brad Pitt;1275;The Tourist;47
Brad Pitt;1276;The Tourist;47
Brad Pitt;1277;The Tourist;47
Brad Pitt;1278;The Tourist;47
Brad Pitt;1279;The Tourist;47
Brad Pitt;1280;Megamind;47
Brad Pitt;1281;Megamind;47
Brad Pitt;1282;Megamind;47
Brad Pitt;1283;Megamind;47
Brad Pitt;1284;Megamind;47
Brad Pitt;1285;Megamind;47
Brad Pitt;1286;Megamind;47
Brad Pitt;1287;Megamind;47
Brad Pitt;1288;Megamind;47
Brad Pitt;1289;Megamind;47
Brad Pitt;1290;Megamind;47
Brad Pitt;1291;Megamind;47
Brad Pitt;1292;Megamind;47
Brad Pitt;1293;Megamind;47
Brad Pitt;1294;Salt;47
Brad Pitt;1295;Salt;47
Brad Pitt;1296;Salt;47
Brad Pitt;1297;Salt;47
Brad Pitt;1298;Salt;47
Brad Pitt;1299;Salt;47
Brad Pitt;1300;Salt;47
Brad Pitt;1301;Salt;47
Brad Pitt;1302;Salt;47
Brad Pitt;1303;Salt;47
Brad Pitt;1304;Salt;47
Brad Pitt;1305;Salt;47
Brad Pitt;1313;Invictus;46
Brad Pitt;1314;Invictus;46
Brad Pitt;1315;Invictus;46
Brad Pitt;1316;Invictus;46
Brad Pitt;1317;Invictus;46
Brad Pitt;1318;Invictus;46
Brad Pitt;1319;Invictus;46
Brad Pitt;1320;Invictus;46
Brad Pitt;1321;Invictus;46
Brad Pitt;1322;Invictus;46
Brad Pitt;1332;Hors du temps;46
Brad Pitt;1333;Hors du temps;46
Brad Pitt;1334;Hors du temps;46
Brad Pitt;1335;Hors du temps;46
Brad Pitt;1336;Inglourious Basterds;46
Brad Pitt;1337;Inglourious Basterds;46
Brad Pitt;1338;Inglourious Basterds;46
Brad Pitt;1339;Inglourious Basterds;46
Brad Pitt;1340;Inglourious Basterds;46
Brad Pitt;1341;Inglourious Basterds;46
Brad Pitt;1342;Inglourious Basterds;46
Brad Pitt;1343;Inglourious Basterds;46
Brad Pitt;1344;Inglourious Basterds;46
Brad Pitt;1345;Inglourious Basterds;46
Brad Pitt;1346;Inglourious Basterds;46
Brad Pitt;1347;Inglourious Basterds;46
Brad Pitt;1348;Inglourious Basterds;46
Brad Pitt;1349;Tarantino at an event for Inglourious Basterds;46
Brad Pitt;1350;Tarantino, and Eli Roth at an event for Inglourious Basterds;46
Brad Pitt;1357;Inglourious Basterds;46
Brad Pitt;1358;Inglourious Basterds;46
Brad Pitt;1359;Inglourious Basterds;46
Brad Pitt;1360;Inglourious Basterds;46
Brad Pitt;1361;Inglourious Basterds;46
Brad Pitt;1362;Inglourious Basterds;46
Brad Pitt;1363;Inglourious Basterds;46
Brad Pitt;1364;Inglourious Basterds;46
Brad Pitt;1365;Inglourious Basterds;46
Brad Pitt;1366;Tarantino, Mélanie Laurent, and Diane Kruger at an event for Inglourious Basterds;46
Brad Pitt;1367;Tarantino, Mélanie Laurent, and Diane Kruger at an event for Inglourious Basterds;46
Brad Pitt;1368;Inglourious Basterds;46
Brad Pitt;1369;Inglourious Basterds;46
Brad Pitt;1370;Inglourious Basterds;46
Brad Pitt;1371;Inglourious Basterds;46
Brad Pitt;1372;Inglourious Basterds;46
Brad Pitt;1373;Inglourious Basterds;46
Brad Pitt;1374;Inglourious Basterds;46
Brad Pitt;1375;Inglourious Basterds;46
Brad Pitt;1409;15th Annual Screen Actors Guild Awards;46
Brad Pitt;1414;2009 Golden Globe Awards;46
Brad Pitt;1415;2009 Golden Globe Awards;46
Brad Pitt;1416;2009 Golden Globe Awards;46
Brad Pitt;1423;The 14th Annual Critics' Choice Awards;46
Brad Pitt;1426;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1427;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1428;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1429;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1430;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1431;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1432;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1433;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1434;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1435;L'Étrange Histoire de Benjamin Button;45
Brad Pitt;1436;L'échange;45
Brad Pitt;1437;L'échange;45
Brad Pitt;1438;L'échange;45
Brad Pitt;1439;L'échange;45
Brad Pitt;1440;L'échange;45
Brad Pitt;1441;Burn After Reading;45
Brad Pitt;1442;Burn After Reading;45
Brad Pitt;1443;Burn After Reading;45
Brad Pitt;1444;Burn After Reading;45
Brad Pitt;1445;Burn After Reading;45
Brad Pitt;1446;Burn After Reading;45
Brad Pitt;1447;Burn After Reading;45
Brad Pitt;1448;Burn After Reading;45
Brad Pitt;1449;Burn After Reading;45
Brad Pitt;1450;Burn After Reading;45
Brad Pitt;1451;Burn After Reading;45
Brad Pitt;1452;Burn After Reading;45
Brad Pitt;1453;Burn After Reading;45
Brad Pitt;1454;Burn After Reading;45
Brad Pitt;1455;Burn After Reading;45
Brad Pitt;1456;Burn After Reading;45
Brad Pitt;1457;Burn After Reading;45
Brad Pitt;1458;Burn After Reading;45
Brad Pitt;1459;Burn After Reading;45
Brad Pitt;1460;Burn After Reading;45
Brad Pitt;1461;Burn After Reading;45
Brad Pitt;1462;Burn After Reading;45
Brad Pitt;1463;Burn After Reading;45
Brad Pitt;1464;Burn After Reading;45
Brad Pitt;1465;Burn After Reading;45
Brad Pitt;1484;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1485;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1486;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1487;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1488;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1489;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1490;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1491;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1492;14th Annual Screen Actors Guild Awards;45
Brad Pitt;1503;La légende de Beowulf;44
Brad Pitt;1504;La légende de Beowulf;44
Brad Pitt;1505;La légende de Beowulf;44
Brad Pitt;1506;La légende de Beowulf;44
Brad Pitt;1507;La légende de Beowulf;44
Brad Pitt;1508;La légende de Beowulf;44
Brad Pitt;1509;La légende de Beowulf;44
Brad Pitt;1510;La légende de Beowulf;44
Brad Pitt;1511;Burn After Reading;45
Brad Pitt;1512;Burn After Reading;45
Brad Pitt;1513;Burn After Reading;45
Brad Pitt;1514;Burn After Reading;45
Brad Pitt;1515;Burn After Reading;45
Brad Pitt;1516;Burn After Reading;45
Brad Pitt;1517;Darfur Now;44
Brad Pitt;1518;Darfur Now;44
Brad Pitt;1519;Darfur Now;44
Brad Pitt;1520;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1521;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1522;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1523;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1524;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1525;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1526;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1527;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1528;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1529;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1530;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1531;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1532;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1533;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1534;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1535;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1536;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1537;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1538;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1539;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1540;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1541;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1542;L'Assassinat de Jesse James par le lâche Robert Ford;44
Brad Pitt;1556;Un coeur invaincu;44
Brad Pitt;1557;Un coeur invaincu;44
Brad Pitt;1558;Un coeur invaincu;44
Brad Pitt;1559;Un coeur invaincu;44
Brad Pitt;1560;Un coeur invaincu;44
Brad Pitt;1561;Un coeur invaincu;44
Brad Pitt;1562;Ocean's 13;44
Brad Pitt;1563;Ocean's 13;44
Brad Pitt;1564;Ocean's 13;44
Brad Pitt;1565;Ocean's 13;44
Brad Pitt;1566;Ocean's 13;44
Brad Pitt;1567;Ocean's 13;44
Brad Pitt;1568;Ocean's 13;44
Brad Pitt;1569;Ocean's 13;44
Brad Pitt;1570;Ocean's 13;44
Brad Pitt;1571;Ocean's 13;44
Brad Pitt;1572;Ocean's 13;44
Brad Pitt;1573;Ocean's 13;44
Brad Pitt;1574;Ocean's 13;44
Brad Pitt;1575;Ocean's 13;44
Brad Pitt;1576;Ocean's 13;44
Brad Pitt;1577;Ocean's 13;44
Brad Pitt;1578;Ocean's 13;44
Brad Pitt;1579;Ocean's 13;44
Brad Pitt;1580;Ocean's 13;44
Brad Pitt;1581;Un coeur invaincu;44
Brad Pitt;1582;Un coeur invaincu;44
Brad Pitt;1583;Un coeur invaincu;44
Brad Pitt;1584;Un coeur invaincu;44
Brad Pitt;1585;Un coeur invaincu;44
Brad Pitt;1586;Un coeur invaincu;44
Brad Pitt;1587;Un coeur invaincu;44
Brad Pitt;1588;Un coeur invaincu;44
Brad Pitt;1594;Les Enfants de l'Exil;43
Brad Pitt;1595;Les Enfants de l'Exil;43
Brad Pitt;1596;Les Enfants de l'Exil;43
Brad Pitt;1597;Les Enfants de l'Exil;43
Brad Pitt;1598;Les Enfants de l'Exil;43
Brad Pitt;1599;Les Enfants de l'Exil;43
Brad Pitt;1600;Les Enfants de l'Exil;43
Brad Pitt;1601;Les Enfants de l'Exil;43
Brad Pitt;1603;Les Enfants de l'Exil;43
Brad Pitt;1604;Les Enfants de l'Exil;43
Brad Pitt;1605;Les Enfants de l'Exil;43
Brad Pitt;1606;Les Enfants de l'Exil;43
Brad Pitt;1607;Les Enfants de l'Exil;43
Brad Pitt;1608;Les Enfants de l'Exil;43
Brad Pitt;1622;Raisons d'état;43
Brad Pitt;1623;Raisons d'état;43
Brad Pitt;1624;Raisons d'état;43
Brad Pitt;1625;Raisons d'état;43
Brad Pitt;1626;Raisons d'état;43
Brad Pitt;1627;Raisons d'état;43
Brad Pitt;1628;Raisons d'état;43
Brad Pitt;1631;Babel;43
Brad Pitt;1632;Babel;43
Brad Pitt;1633;Babel;43
Brad Pitt;1634;Babel;43
Brad Pitt;1635;Babel;43
Brad Pitt;1636;Babel;43
Brad Pitt;1637;Babel;43
Brad Pitt;1638;Babel;43
Brad Pitt;1639;Babel;43
Brad Pitt;1649;Babel;43
Brad Pitt;1650;Babel;43
Brad Pitt;1651;Babel;43
Brad Pitt;1652;Babel;43
Brad Pitt;1653;Babel;43
