Actor;Image;Title;Age
Natalie Portman;708;Knight of Cups;34
Natalie Portman;709;Knight of Cups;34
Natalie Portman;710;Knight of Cups;34
Natalie Portman;711;Thor : Le Monde des ténèbres;32
Natalie Portman;712;Thor : Le Monde des ténèbres;32
Natalie Portman;713;Thor : Le Monde des ténèbres;32
Natalie Portman;714;Thor : Le Monde des ténèbres;32
Natalie Portman;715;Thor : Le Monde des ténèbres;32
Natalie Portman;716;Thor : Le Monde des ténèbres;32
Natalie Portman;717;Thor : Le Monde des ténèbres;32
Natalie Portman;718;Thor : Le Monde des ténèbres;32
Natalie Portman;719;Thor : Le Monde des ténèbres;32
Natalie Portman;720;Thor : Le Monde des ténèbres;32
Natalie Portman;721;Thor : Le Monde des ténèbres;32
Natalie Portman;722;Thor : Le Monde des ténèbres;32
Natalie Portman;723;Thor : Le Monde des ténèbres;32
Natalie Portman;724;Millepied at an event for Thor : Le Monde des ténèbres;32
Natalie Portman;725;Thor : Le Monde des ténèbres;32
Natalie Portman;726;Thor : Le Monde des ténèbres;32
Natalie Portman;727;Thor : Le Monde des ténèbres;32
Natalie Portman;728;Thor : Le Monde des ténèbres;32
Natalie Portman;729;Thor : Le Monde des ténèbres;32
Natalie Portman;730;Thor : Le Monde des ténèbres;32
Natalie Portman;731;Thor : Le Monde des ténèbres;32
Natalie Portman;740;The 84th Annual Academy Awards;31
Natalie Portman;741;Millepied at an event for The 84th Annual Academy Awards;31
Natalie Portman;742;Millepied at an event for The 84th Annual Academy Awards;31
Natalie Portman;743;The 84th Annual Academy Awards;31
Natalie Portman;744;The 84th Annual Academy Awards;31
Natalie Portman;745;The 84th Annual Academy Awards;31
Natalie Portman;746;The 84th Annual Academy Awards;31
Natalie Portman;747;at an event for The 84th Annual Academy Awards;31
Natalie Portman;748;The 84th Annual Academy Awards;31
Natalie Portman;749;The 84th Annual Academy Awards;31
Natalie Portman;750;The 84th Annual Academy Awards;31
Natalie Portman;751;The 84th Annual Academy Awards;31
Natalie Portman;752;The 84th Annual Academy Awards;31
Natalie Portman;753;at an event for The 84th Annual Academy Awards;31
Natalie Portman;754;at an event for The 84th Annual Academy Awards;31
Natalie Portman;755;The 84th Annual Academy Awards;31
Natalie Portman;756;Millepied at an event for The 84th Annual Academy Awards;31
Natalie Portman;772;The 83rd Annual Academy Awards;30
Natalie Portman;774;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;775;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;776;The 2011 Independent Spirit Awards;30
Natalie Portman;777;The 83rd Annual Academy Awards;30
Natalie Portman;778;The 83rd Annual Academy Awards;30
Natalie Portman;779;The 83rd Annual Academy Awards;30
Natalie Portman;780;The 83rd Annual Academy Awards;30
Natalie Portman;781;The 83rd Annual Academy Awards;30
Natalie Portman;782;The 83rd Annual Academy Awards;30
Natalie Portman;783;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;784;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;785;The 83rd Annual Academy Awards;30
Natalie Portman;786;The 83rd Annual Academy Awards;30
Natalie Portman;787;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;788;The 83rd Annual Academy Awards;30
Natalie Portman;789;The 83rd Annual Academy Awards;30
Natalie Portman;790;The 83rd Annual Academy Awards;30
Natalie Portman;791;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;792;The 83rd Annual Academy Awards;30
Natalie Portman;793;The 83rd Annual Academy Awards;30
Natalie Portman;794;The 83rd Annual Academy Awards;30
Natalie Portman;795;The 83rd Annual Academy Awards;30
Natalie Portman;796;The 83rd Annual Academy Awards;30
Natalie Portman;797;Firth, Natalie Portman, Christian Bale, and Melissa Leo at an event for The 83rd Annual Academy Awards;30
Natalie Portman;798;The 83rd Annual Academy Awards;30
Natalie Portman;799;Firth, Natalie Portman, Christian Bale, and Melissa Leo at an event for The 83rd Annual Academy Awards;30
Natalie Portman;800;Firth, Natalie Portman, Christian Bale, and Melissa Leo at an event for The 83rd Annual Academy Awards;30
Natalie Portman;801;The 83rd Annual Academy Awards;30
Natalie Portman;802;Firth, Natalie Portman, Christian Bale, and Melissa Leo at an event for The 83rd Annual Academy Awards;30
Natalie Portman;803;The 83rd Annual Academy Awards;30
Natalie Portman;804;Firth, Natalie Portman, Christian Bale, and Melissa Leo at an event for The 83rd Annual Academy Awards;30
Natalie Portman;805;The 83rd Annual Academy Awards;30
Natalie Portman;807;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;877;Kline, Natalie Portman, Ashton Kutcher, and Ivan Reitman at an event for Sex Friends;30
Natalie Portman;878;Sex Friends;30
Natalie Portman;879;Sex Friends;30
Natalie Portman;880;Sex Friends;30
Natalie Portman;881;Sex Friends;30
Natalie Portman;882;Sex Friends;30
Natalie Portman;883;Sex Friends;30
Natalie Portman;884;Sex Friends;30
Natalie Portman;885;Sex Friends;30
Natalie Portman;886;Sex Friends;30
Natalie Portman;907;Black Swan;29
Natalie Portman;908;Black Swan;29
Natalie Portman;909;Black Swan;29
Natalie Portman;917;Black Swan;29
Natalie Portman;918;Black Swan;29
Natalie Portman;919;Black Swan;29
Natalie Portman;920;Black Swan;29
Natalie Portman;921;Black Swan;29
Natalie Portman;922;Black Swan;29
Natalie Portman;923;Black Swan;29
Natalie Portman;938;Thor;30
Natalie Portman;939;Thor;30
Natalie Portman;940;Feige, and Chris Hemsworth at an event for Thor;30
Natalie Portman;941;Thor;30
Natalie Portman;942;Thor;30
Natalie Portman;953;Twilight: Chapitre 2 - Tentation;28
Natalie Portman;954;Twilight: Chapitre 2 - Tentation;28
Natalie Portman;955;Twilight: Chapitre 2 - Tentation;28
Natalie Portman;986;Che - 2ème partie - Guerilla;27
Natalie Portman;987;Che - 2ème partie - Guerilla;27
Natalie Portman;988;Indiana Jones et le Royaume du crâne de cristal;27
Natalie Portman;989;Indiana Jones et le Royaume du crâne de cristal;27
Natalie Portman;990;Deux Sœurs pour un roi;27
Natalie Portman;991;Deux Sœurs pour un roi;27
Natalie Portman;992;Deux Sœurs pour un roi;27
Natalie Portman;993;Deux Sœurs pour un roi;27
Natalie Portman;994;Deux Sœurs pour un roi;27
Natalie Portman;995;Deux Sœurs pour un roi;27
Natalie Portman;1010;À bord du Darjeeling Limited;26
Natalie Portman;1011;À bord du Darjeeling Limited;26
Natalie Portman;1012;À bord du Darjeeling Limited;26
Natalie Portman;1013;À bord du Darjeeling Limited;26
Natalie Portman;1014;À bord du Darjeeling Limited;26
Natalie Portman;1015;À bord du Darjeeling Limited;26
Natalie Portman;1016;À bord du Darjeeling Limited;26
Natalie Portman;1017;À bord du Darjeeling Limited;26
Natalie Portman;1018;Hotel Chevalier;26
Natalie Portman;1019;Hotel Chevalier;26
Natalie Portman;1020;Hotel Chevalier;26
Natalie Portman;1021;Hotel Chevalier;26
Natalie Portman;1024;The 79th Annual Academy Awards;26
Natalie Portman;1025;The 79th Annual Academy Awards;26
Natalie Portman;1026;The 79th Annual Academy Awards;26
Natalie Portman;1027;The 79th Annual Academy Awards;26
Natalie Portman;1028;The 79th Annual Academy Awards;26
Natalie Portman;1040;Total Request Live;17
Natalie Portman;1041;Total Request Live;17
Natalie Portman;1042;Total Request Live;17
Natalie Portman;1043;Total Request Live;17
Natalie Portman;1044;Total Request Live;17
Natalie Portman;1045;Total Request Live;17
Natalie Portman;1046;Total Request Live;17
Natalie Portman;1047;Total Request Live;17
Natalie Portman;1048;Total Request Live;17
Natalie Portman;1049;Late Show with David Letterman;12
Natalie Portman;1050;Late Show with David Letterman;12
Natalie Portman;1051;Late Show with David Letterman;12
Natalie Portman;1052;V pour Vendetta;24
Natalie Portman;1053;V pour Vendetta;24
Natalie Portman;1054;V pour Vendetta;24
Natalie Portman;1055;V pour Vendetta;24
Natalie Portman;1078;Closer, entre adultes consentants;23
Natalie Portman;1079;Closer, entre adultes consentants;23
Natalie Portman;1080;Closer, entre adultes consentants;23
Natalie Portman;1081;Closer, entre adultes consentants;23
Natalie Portman;1082;Closer, entre adultes consentants;23
Natalie Portman;1083;Closer, entre adultes consentants;23
Natalie Portman;1084;Closer, entre adultes consentants;23
Natalie Portman;1085;Closer, entre adultes consentants;23
Natalie Portman;1086;Closer, entre adultes consentants;23
Natalie Portman;1087;Closer, entre adultes consentants;23
Natalie Portman;1088;Closer, entre adultes consentants;23
Natalie Portman;1089;Closer, entre adultes consentants;23
Natalie Portman;1090;Closer, entre adultes consentants;23
Natalie Portman;1091;Closer, entre adultes consentants;23
Natalie Portman;1092;Closer, entre adultes consentants;23
Natalie Portman;1093;Closer, entre adultes consentants;23
Natalie Portman;1096;Le pianiste;21
Natalie Portman;1097;Gangs of New York;21
Natalie Portman;1098;Gangs of New York;21
Natalie Portman;1099;Gangs of New York;21
Natalie Portman;1102;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1106;Studio 54;17
Natalie Portman;1107;Studio 54;17
Natalie Portman;1108;Studio 54;17
Natalie Portman;1109;Il faut sauver le soldat Ryan;17
Natalie Portman;1110;Il faut sauver le soldat Ryan;17
Natalie Portman;1111;Il faut sauver le soldat Ryan;17
Natalie Portman;1112;Lady in the Lake;43
Natalie Portman;1113;May December;42
Natalie Portman;1114;May December;42
Natalie Portman;1115;May December;42
Natalie Portman;1116;May December;42
Natalie Portman;1117;May December;42
Natalie Portman;1118;May December;42
Natalie Portman;1119;May December;42
Natalie Portman;1120;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1121;Thor: Love and Thunder;41
Natalie Portman;1122;Thor: Love and Thunder;41
Natalie Portman;1123;Thor: Love and Thunder;41
Natalie Portman;1124;Thor: Love and Thunder;41
Natalie Portman;1125;Thor: Love and Thunder;41
Natalie Portman;1126;Thor: Love and Thunder;41
Natalie Portman;1127;Thor: Love and Thunder;41
Natalie Portman;1128;Thor: Love and Thunder;41
Natalie Portman;1129;Thor: Love and Thunder;41
Natalie Portman;1130;Thor: Love and Thunder;41
Natalie Portman;1131;Thor: Love and Thunder;41
Natalie Portman;1132;Thor: Love and Thunder;41
Natalie Portman;1133;Thor: Love and Thunder;41
Natalie Portman;1134;My Blueberry Nights;26
Natalie Portman;1135;Wright, Orlando Bloom, Chris Cooper, Maggie Q, Anton Yelchin, and Olivia Thirlby in New York, I Love You;27
Natalie Portman;1136;Closer, entre adultes consentants;23
Natalie Portman;1137;Closer, entre adultes consentants;23
Natalie Portman;1138;Annihilation;37
Natalie Portman;1139;Closer, entre adultes consentants;23
Natalie Portman;1140;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1141;Léon;13
Natalie Portman;1142;Closer, entre adultes consentants;23
Natalie Portman;1143;V pour Vendetta;24
Natalie Portman;1144;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1145;Sex Friends;30
Natalie Portman;1146;Jackie;35
Natalie Portman;1147;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1148;Où le coeur nous mène;19
Natalie Portman;1149;Jane Got a Gun;34
Natalie Portman;1150;Black Swan;29
Natalie Portman;1151;Thor : Le Monde des ténèbres;32
Natalie Portman;1152;Thor;30
Natalie Portman;1153;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1154;Garden State;23
Natalie Portman;1155;Garden State;23
Natalie Portman;1156;Jackie;35
Natalie Portman;1157;Knight of Cups;34
Natalie Portman;1158;Jackie;35
Natalie Portman;1159;Knight of Cups;34
Natalie Portman;1160;Song to Song;36
Natalie Portman;1161;Jackie;35
Natalie Portman;1162;Annihilation;37
Natalie Portman;1163;Lucy in the Sky;38
Natalie Portman;1164;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1165;Jackie;35
Natalie Portman;1166;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1167;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1168;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1169;Thor : Le Monde des ténèbres;32
Natalie Portman;1170;Black Swan;29
Natalie Portman;1171;Léon;13
Natalie Portman;1172;Lucy in the Sky;38
Natalie Portman;1173;'Black Widow';38
Natalie Portman;1174;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1175;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1176;Thor : Le Monde des ténèbres;32
Natalie Portman;1177;Diesel, Matthew Berry, Russell Bobbitt, Taika Waititi, Kerry Condon, Bradley Cooper, James D'Arcy, Chris Evans, Jon Favreau, Frank Grillo, Sean Gunn, Maximiliano Hernández, Ken Jeong, Scarlett Johansson, Brie Larson, Stan Lee, Elizabeth Olsen, Jimmy Ray Pickens, Chris Pratt, Jeremy Renner, Paul Rudd, Mark Ruffalo, Joe Russo, Zoe Saldana, Hiroyuki Sanada, John Slattery, Tilda Swinton, Benedict Wong, Jennifer 'Ms Fer' Russell, Camille Kinloch, Penelope Kathryn Golden, Eric Patrick Cameron, Terry Notary, Ava Russo, Jamie Wedel, Bazlo LeClair, Loen LeClair, Erica Ribley, Carlos A. Aparicio, Tom Hiddleston, Anthony Mackie, Cobie Smulders, Caleb Spencer Barr, Chris Hemsworth, Dave Bautista, Benedict Cumberbatch, Monique Ganderton, Yvette Nicole Brown, Ty Simpkins, Audrae Peterson, Evangeline Lilly, Keith Wallace, Chadwick Boseman, Kyle Banks, Sebastian Stan, Joy McAvoy, Danai Gurira, Tessa Thompson, Donald Mustard, Hayley Atwell, Karen Gillan, Tom Vaughan-Lawlor, Steven Essani, Ross Marquand, Pom Klementieff, Brian Schaeffer, Michael Pierino Miller, Keith Nussbaum, Emma Fuhrmann, Letitia Wright, Tom Holland, Jim Starlin, Anthony G Breed, Brent McGee, Ami Fujimoto, Michael James Shaw, Dustin Pitan, Carrie Coon, Eric Word, Benjamin Weaver, Mari Kasuya, Khalid Ghajji, Jaylen Davis, John Michael Morris, Hye Jin Jang, Marie Mouroum, Winston Duke, Michael A. Cook, Jackson A. Dunn, Ben Sakamoto, Brent Moorer Gaskins, Vincent Angel, Paul Pillsbury, Timothy Carr, Daniela Gaskie, Cameron Brumbelow, Kris Taylor, James Robert Taylor, Jacob Batalon, Andy Field, Renah Gallagher, Tevin Beech, Jacob Evans, Jason M. Edwards, Miles Webb, Maria Z. Wilson, Alexa Medina, Rob Romero, Cade Woodward, Shaun McMillan, Roe Dunkley, Jamaal Burcher, Kiersten Dolbec, Raul Alcantar, Greg Tiffan, Eric Wallace, Kari Yovetich, Ryan L. Price, Daniel L. Murphy, Daniel Callister, Nolan Ekberg, Kevin So, Lexi Rabe, and Robert Tinsley in Avengers: Endgame;38
Natalie Portman;1178;Thor : Le Monde des ténèbres;32
Natalie Portman;1179;Hesher;29
Natalie Portman;1180;Hoffman, Natalie Portman, and Zach Mills in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1181;Jackie;35
Natalie Portman;1182;Brothers;28
Natalie Portman;1183;Où le coeur nous mène;19
Natalie Portman;1185;Thor : Le Monde des ténèbres;32
Natalie Portman;1186;Closer, entre adultes consentants;23
Natalie Portman;1187;V pour Vendetta;24
Natalie Portman;1188;V pour Vendetta;24
Natalie Portman;1189;V pour Vendetta;24
Natalie Portman;1190;V pour Vendetta;24
Natalie Portman;1191;Black Swan;29
Natalie Portman;1192;Annihilation;37
Natalie Portman;1193;Annihilation;37
Natalie Portman;1194;Annihilation;37
Natalie Portman;1195;Thor;30
Natalie Portman;1196;Thor;30
Natalie Portman;1197;Thor;30
Natalie Portman;1198;Thor;30
Natalie Portman;1199;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1200;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1201;Vox Lux;37
Natalie Portman;1202;Annihilation;37
Natalie Portman;1203;Annihilation;37
Natalie Portman;1204;Où le coeur nous mène;19
Natalie Portman;1205;The Heyday of the Insensitive Bastards;34
Natalie Portman;1206;Black Swan;29
Natalie Portman;1207;Léon;13
Natalie Portman;1208;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1209;Song to Song;36
Natalie Portman;1210;Jackie;35
Natalie Portman;1211;Jackie;35
Natalie Portman;1212;Planétarium;35
Natalie Portman;1213;Une histoire d'amour et de ténèbres;34
Natalie Portman;1214;Jane Got a Gun;34
Natalie Portman;1215;Jane Got a Gun;34
Natalie Portman;1216;Closer, entre adultes consentants;23
Natalie Portman;1217;Thor : Le Monde des ténèbres;32
Natalie Portman;1218;Thor : Le Monde des ténèbres;32
Natalie Portman;1219;Léon;13
Natalie Portman;1220;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1221;Thor;30
Natalie Portman;1222;Black Swan;29
Natalie Portman;1223;Thor;30
Natalie Portman;1224;Votre Majesté;30
Natalie Portman;1225;Les fantômes de Goya;25
Natalie Portman;1226;Un hiver à Central Park;28
Natalie Portman;1227;Votre Majesté;30
Natalie Portman;1228;Sex Friends;30
Natalie Portman;1229;Black Swan;29
Natalie Portman;1230;Black Swan;29
Natalie Portman;1231;Black Swan;29
Natalie Portman;1232;Black Swan;29
Natalie Portman;1233;V pour Vendetta;24
Natalie Portman;1234;V pour Vendetta;24
Natalie Portman;1235;V pour Vendetta;24
Natalie Portman;1236;V pour Vendetta;24
Natalie Portman;1237;V pour Vendetta;24
Natalie Portman;1238;Garden State;23
Natalie Portman;1239;Brothers;28
Natalie Portman;1240;Wright, James Caan, Julie Christie, Drea de Matteo, Carlos Acosta, Orlando Bloom, Hayden Christensen, Bradley Cooper, Chris Cooper, Irrfan Khan, Shia LaBeouf, Maggie Q, Shu Qi, Anton Yelchin, Rachel Bilson, and Olivia Thirlby in New York, I Love You;27
Natalie Portman;1241;Brothers;28
Natalie Portman;1242;My Blueberry Nights;26
Natalie Portman;1243;Les fantômes de Goya;25
Natalie Portman;1244;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1245;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1249;Garden State;23
Natalie Portman;1250;The Oscars;39
Natalie Portman;1251;Song to Song;36
Natalie Portman;1252;Song to Song;36
Natalie Portman;1253;Song to Song;36
Natalie Portman;1254;Song to Song;36
Natalie Portman;1255;Song to Song;36
Natalie Portman;1256;Song to Song;36
Natalie Portman;1257;Song to Song;36
Natalie Portman;1258;Song to Song;36
Natalie Portman;1259;Song to Song;36
Natalie Portman;1260;Song to Song;36
Natalie Portman;1261;Song to Song;36
Natalie Portman;1262;Song to Song;36
Natalie Portman;1263;Song to Song;36
Natalie Portman;1264;Knight of Cups;34
Natalie Portman;1265;Knight of Cups;34
Natalie Portman;1266;Song to Song;36
Natalie Portman;1267;Song to Song;36
Natalie Portman;1268;Jackie;35
Natalie Portman;1269;Jackie;35
Natalie Portman;1270;The Beginning: Making 'Episode I';20
Natalie Portman;1271;Thor : Le Monde des ténèbres;32
Natalie Portman;1272;Hesher;29
Natalie Portman;1273;Hesher;29
Natalie Portman;1274;Votre Majesté;30
Natalie Portman;1275;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1276;Un hiver à Central Park;28
Natalie Portman;1277;Closer, entre adultes consentants;23
Natalie Portman;1278;Closer, entre adultes consentants;23
Natalie Portman;1279;Sex Friends;30
Natalie Portman;1280;Brothers;28
Natalie Portman;1281;Brothers;28
Natalie Portman;1282;New York, I Love You;27
Natalie Portman;1283;Wright, Julie Christie, Drea de Matteo, Bradley Cooper, and Shia LaBeouf in New York, I Love You;27
Natalie Portman;1284;Léon;13
Natalie Portman;1285;Les fantômes de Goya;25
Natalie Portman;1286;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1287;Les fantômes de Goya;25
Natalie Portman;1288;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1289;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1290;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1291;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1292;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1293;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1294;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1295;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1296;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1297;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1298;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1299;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1300;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1301;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1302;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1303;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1304;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1305;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1306;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1307;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1308;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1309;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1310;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1311;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1312;Où le coeur nous mène;19
Natalie Portman;1313;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1314;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1315;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1316;Garden State;23
Natalie Portman;1317;Closer, entre adultes consentants;23
Natalie Portman;1318;Closer, entre adultes consentants;23
Natalie Portman;1319;Closer, entre adultes consentants;23
Natalie Portman;1320;Closer, entre adultes consentants;23
Natalie Portman;1321;Garden State;23
Natalie Portman;1322;Garden State;23
Natalie Portman;1323;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1324;Où le coeur nous mène;19
Natalie Portman;1325;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1326;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1327;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1328;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1329;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1330;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;1331;Garden State;23
Natalie Portman;1332;V pour Vendetta;24
Natalie Portman;1333;V pour Vendetta;24
Natalie Portman;1334;V pour Vendetta;24
Natalie Portman;1335;V pour Vendetta;24
Natalie Portman;1336;À tout jamais: Une histoire de Cendrillon;17
Natalie Portman;1337;V pour Vendetta;24
Natalie Portman;1338;Où le coeur nous mène;19
Natalie Portman;1339;Free Zone;24
Natalie Portman;1340;Closer, entre adultes consentants;23
Natalie Portman;1341;Les fantômes de Goya;25
Natalie Portman;1342;Où le coeur nous mène;19
