Actor;Image;Title;Age
Tom Cruise;654;Minority Report;40
Tom Cruise;655;Minority Report;40
Tom Cruise;656;Minority Report;40
Tom Cruise;657;Minority Report;40
Tom Cruise;658;Minority Report;40
Tom Cruise;659;Minority Report;40
Tom Cruise;660;Minority Report;40
Tom Cruise;661;Minority Report;40
Tom Cruise;662;Minority Report;40
Tom Cruise;663;Minority Report;40
Tom Cruise;664;Minority Report;40
Tom Cruise;665;Minority Report;40
Tom Cruise;666;Minority Report;40
Tom Cruise;667;Minority Report;40
Tom Cruise;668;Minority Report;40
Tom Cruise;669;Minority Report;40
Tom Cruise;670;Minority Report;40
Tom Cruise;671;Minority Report;40
Tom Cruise;672;La Guerre des mondes;43
Tom Cruise;673;La Guerre des mondes;43
Tom Cruise;674;La Guerre des mondes;43
Tom Cruise;675;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;676;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;677;La Guerre des mondes;43
Tom Cruise;678;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;679;La Guerre des mondes;43
Tom Cruise;680;La Guerre des mondes;43
Tom Cruise;681;La Guerre des mondes;43
Tom Cruise;682;La Guerre des mondes;43
Tom Cruise;683;La Guerre des mondes;43
Tom Cruise;684;La Guerre des mondes;43
Tom Cruise;685;La Guerre des mondes;43
Tom Cruise;686;La Guerre des mondes;43
Tom Cruise;687;La Guerre des mondes;43
Tom Cruise;688;La Guerre des mondes;43
Tom Cruise;689;La Guerre des mondes;43
Tom Cruise;690;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;691;La Guerre des mondes;43
Tom Cruise;692;La Guerre des mondes;43
Tom Cruise;693;La Guerre des mondes;43
Tom Cruise;694;La Guerre des mondes;43
Tom Cruise;695;La Guerre des mondes;43
Tom Cruise;696;La Guerre des mondes;43
Tom Cruise;697;La Guerre des mondes;43
Tom Cruise;698;La Guerre des mondes;43
Tom Cruise;699;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;700;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;701;La Guerre des mondes;43
Tom Cruise;702;Mission: Impossible III;44
Tom Cruise;703;Mission: Impossible III;44
Tom Cruise;704;Mission: Impossible III;44
Tom Cruise;705;Mission: Impossible III;44
Tom Cruise;706;Mission: Impossible III;44
Tom Cruise;707;Mission: Impossible III;44
Tom Cruise;708;Mission: Impossible III;44
Tom Cruise;709;Mission: Impossible III;44
Tom Cruise;710;Mission: Impossible III;44
Tom Cruise;711;Mission: Impossible III;44
Tom Cruise;712;Mission: Impossible III;44
Tom Cruise;713;Mission: Impossible III;44
Tom Cruise;714;Mission: Impossible III;44
Tom Cruise;715;Mission: Impossible III;44
Tom Cruise;716;Mission: Impossible III;44
Tom Cruise;717;Mission: Impossible III;44
Tom Cruise;718;Mission: Impossible III;44
Tom Cruise;719;Mission: Impossible III;44
Tom Cruise;720;Night and Day;48
Tom Cruise;721;The Hour;42
Tom Cruise;722;Collatéral;42
Tom Cruise;723;Collatéral;42
Tom Cruise;724;Collatéral;42
Tom Cruise;725;Collatéral;42
Tom Cruise;726;Collatéral;42
Tom Cruise;727;Collatéral;42
Tom Cruise;728;Collatéral;42
Tom Cruise;729;Collatéral;42
Tom Cruise;730;Collatéral;42
Tom Cruise;731;Collatéral;42
Tom Cruise;732;Collatéral;42
Tom Cruise;733;Outsiders;21
Tom Cruise;734;Outsiders;21
Tom Cruise;735;Outsiders;21
Tom Cruise;736;Outsiders;21
Tom Cruise;737;Outsiders;21
Tom Cruise;738;Outsiders;21
Tom Cruise;739;Cocktail;26
Tom Cruise;740;Mission: Impossible;34
Tom Cruise;741;Horizons lointains;30
Tom Cruise;742;Né un 4 juillet;27
Tom Cruise;743;Né un 4 juillet;27
Tom Cruise;744;Né un 4 juillet;27
Tom Cruise;745;Né un 4 juillet;27
Tom Cruise;746;Né un 4 juillet;27
Tom Cruise;747;Né un 4 juillet;27
Tom Cruise;748;Né un 4 juillet;27
Tom Cruise;749;Né un 4 juillet;27
Tom Cruise;750;Né un 4 juillet;27
Tom Cruise;751;Né un 4 juillet;27
Tom Cruise;752;Né un 4 juillet;27
Tom Cruise;753;Jours de tonnerre;28
Tom Cruise;754;Jours de tonnerre;28
Tom Cruise;755;Jours de tonnerre;28
Tom Cruise;756;Jours de tonnerre;28
Tom Cruise;757;Jours de tonnerre;28
Tom Cruise;758;Jours de tonnerre;28
Tom Cruise;759;Jours de tonnerre;28
Tom Cruise;760;Jours de tonnerre;28
Tom Cruise;761;Jours de tonnerre;28
Tom Cruise;762;Jours de tonnerre;28
Tom Cruise;763;Jours de tonnerre;28
Tom Cruise;764;Jours de tonnerre;28
Tom Cruise;765;Jours de tonnerre;28
Tom Cruise;766;Jours de tonnerre;28
Tom Cruise;767;Jours de tonnerre;28
Tom Cruise;768;Cocktail;26
Tom Cruise;769;Cocktail;26
Tom Cruise;770;Cocktail;26
Tom Cruise;771;Cocktail;26
Tom Cruise;772;Walkyrie;46
Tom Cruise;773;Walkyrie;46
Tom Cruise;774;Lions et agneaux;45
Tom Cruise;775;Lions et agneaux;45
Tom Cruise;776;Lions et agneaux;45
Tom Cruise;777;Lions et agneaux;45
Tom Cruise;778;Mission: Impossible III;44
Tom Cruise;779;Mission: Impossible III;44
Tom Cruise;780;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;781;La Guerre des mondes;43
Tom Cruise;782;La Guerre des mondes;43
Tom Cruise;783;La Guerre des mondes;43
Tom Cruise;784;La Guerre des mondes;43
Tom Cruise;785;La Guerre des mondes;43
Tom Cruise;786;La Guerre des mondes;43
Tom Cruise;787;La Guerre des mondes;43
Tom Cruise;788;La Guerre des mondes;43
Tom Cruise;789;La Guerre des mondes;43
Tom Cruise;790;La Guerre des mondes;43
Tom Cruise;791;Chatwin, Dakota Fanning, and Christy Lee Hughes in La Guerre des mondes;43
Tom Cruise;792;La Guerre des mondes;43
Tom Cruise;793;La Guerre des mondes;43
Tom Cruise;794;La Guerre des mondes;43
Tom Cruise;795;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;796;Collatéral;42
Tom Cruise;797;Collatéral;42
Tom Cruise;798;Collatéral;42
Tom Cruise;799;Le Dernier Samouraï;41
Tom Cruise;800;Le Dernier Samouraï;41
Tom Cruise;801;Le Dernier Samouraï;41
Tom Cruise;802;Le Dernier Samouraï;41
Tom Cruise;803;Le Dernier Samouraï;41
Tom Cruise;804;Le Dernier Samouraï;41
Tom Cruise;805;Le Dernier Samouraï;41
Tom Cruise;806;Le Dernier Samouraï;41
Tom Cruise;807;Minority Report;40
Tom Cruise;808;Farrell, and Neal McDonough in Minority Report;40
Tom Cruise;809;Farrell in Minority Report;40
Tom Cruise;810;L'esprit d'équipe;21
Tom Cruise;811;L'esprit d'équipe;21
Tom Cruise;812;Vanilla Sky;39
Tom Cruise;813;Vanilla Sky;39
Tom Cruise;814;Vanilla Sky;39
Tom Cruise;815;Vanilla Sky;39
Tom Cruise;816;Vanilla Sky;39
Tom Cruise;817;Vanilla Sky;39
Tom Cruise;818;Vanilla Sky;39
Tom Cruise;819;Vanilla Sky;39
Tom Cruise;820;Vanilla Sky;39
Tom Cruise;845;Top Gun: Maverick;60
Tom Cruise;846;Mission: Impossible - Rogue Nation;53
Tom Cruise;848;Mission: Impossible - Rogue Nation;53
Tom Cruise;849;Terminator Genisys;53
Tom Cruise;876;Tonnerre sous les tropiques;46
Tom Cruise;890;Walkyrie;46
Tom Cruise;891;Walkyrie;46
Tom Cruise;899;Walker, Dakota Fanning, and David Gere in La Guerre des mondes;43
Tom Cruise;900;Mission : Impossible - Dead Reckoning, partie 1;61
Tom Cruise;901;Top Gun: Maverick;60
Tom Cruise;902;Top Gun;24
Tom Cruise;903;Entretien avec un vampire;32
Tom Cruise;904;Entretien avec un vampire;32
Tom Cruise;905;Top Gun: Maverick;60
Tom Cruise;906;Mission: Impossible;34
Tom Cruise;907;Mission: Impossible;34
Tom Cruise;908;Mission: Impossible;34
Tom Cruise;909;Mission: Impossible 2;38
Tom Cruise;910;Mission: Impossible III;44
Tom Cruise;911;Mission: Impossible;34
Tom Cruise;912;Mission: Impossible III;44
Tom Cruise;913;Mission: Impossible III;44
Tom Cruise;914;Mission: Impossible 2;38
Tom Cruise;915;Mission: Impossible III;44
Tom Cruise;916;Mission: Impossible 2;38
Tom Cruise;917;Mission: Impossible 2;38
Tom Cruise;918;Mission: Impossible 2;38
Tom Cruise;919;Mission: Impossible III;44
Tom Cruise;920;Mission: Impossible 2;38
Tom Cruise;921;Mission: Impossible;34
Tom Cruise;922;Barry Seal: American Traffic;55
Tom Cruise;923;IMDb Originals;53
Tom Cruise;924;Top Gun;24
Tom Cruise;925;Top Gun;24
Tom Cruise;926;Mission: Impossible - Rogue Nation;53
Tom Cruise;927;Mission: Impossible - Rogue Nation;53
Tom Cruise;928;Mission: Impossible - Rogue Nation;53
Tom Cruise;929;Mission: Impossible - Rogue Nation;53
Tom Cruise;930;Mission: Impossible - Rogue Nation;53
Tom Cruise;931;Edge of Tomorrow;52
Tom Cruise;932;Edge of Tomorrow;52
Tom Cruise;933;Oblivion;51
Tom Cruise;934;Eyes Wide Shut;37
Tom Cruise;935;Walkyrie;46
Tom Cruise;936;Walkyrie;46
Tom Cruise;937;Walkyrie;46
Tom Cruise;938;Walkyrie;46
Tom Cruise;939;Walkyrie;46
Tom Cruise;940;Walkyrie;46
Tom Cruise;941;Rain Man;26
Tom Cruise;942;Lions et agneaux;45
Tom Cruise;943;Lions et agneaux;45
Tom Cruise;944;La Guerre des mondes;43
Tom Cruise;945;La Guerre des mondes;43
Tom Cruise;946;La Guerre des mondes;43
Tom Cruise;947;Vanilla Sky;39
Tom Cruise;950;Top Gun: Maverick;60
Tom Cruise;951;Un parfait inconnu;62
Tom Cruise;952;Top Gun: Maverick;60
Tom Cruise;953;Top Gun: Maverick;60
Tom Cruise;961;Mission : Impossible - Dead Reckoning, partie 1;61
Tom Cruise;962;Mission : Impossible - Dead Reckoning, partie 1;61
Tom Cruise;963;Mission : Impossible - Dead Reckoning, partie 1;61
Tom Cruise;964;Mission : Impossible - Dead Reckoning, partie 1;61
Tom Cruise;971;The Impossible;50
Tom Cruise;974;Taps;19
Tom Cruise;976;Top Gun: Maverick;60
Tom Cruise;977;Top Gun: Maverick;60
Tom Cruise;978;Top Gun: Maverick;60
Tom Cruise;979;Top Gun: Maverick;60
Tom Cruise;980;Top Gun: Maverick;60
Tom Cruise;981;Top Gun: Maverick;60
Tom Cruise;982;Top Gun: Maverick;60
Tom Cruise;983;Top Gun: Maverick;60
Tom Cruise;984;Top Gun: Maverick;60
Tom Cruise;985;Top Gun: Maverick;60
Tom Cruise;986;Top Gun: Maverick;60
Tom Cruise;989;Jerry Maguire;34
Tom Cruise;993;Mission : Impossible - Dead Reckoning, partie 1;61
Tom Cruise;994;Jerry Maguire;34
Tom Cruise;996;Outsiders;21
Tom Cruise;998;Top Gun: Maverick;60
Tom Cruise;999;Breakfast Club;23
Tom Cruise;1000;Breakfast Club;23
Tom Cruise;1001;Match à deux;23
Tom Cruise;1002;Match à deux;23
Tom Cruise;1003;Murphy's Romance;23
Tom Cruise;1004;Top Gun: Maverick;60
Tom Cruise;1005;Top Gun: Maverick;60
Tom Cruise;1006;Top Gun: Maverick;60
Tom Cruise;1007;Top Gun: Maverick;60
Tom Cruise;1008;Mission: Impossible III;44
Tom Cruise;1011;Mission: Impossible - Fallout;56
Tom Cruise;1012;The Late Late Show with James Corden;53
Tom Cruise;1013;Mission: Impossible - Fallout;56
Tom Cruise;1014;Mission: Impossible - Fallout;56
Tom Cruise;1016;Mission: Impossible - Fallout;56
Tom Cruise;1017;Mission: Impossible - Fallout;56
Tom Cruise;1018;Mission: Impossible - Fallout;56
Tom Cruise;1019;Mission: Impossible - Fallout;56
Tom Cruise;1020;Mission: Impossible - Fallout;56
Tom Cruise;1021;Mission: Impossible - Fallout;56
Tom Cruise;1022;Mission: Impossible - Fallout;56
Tom Cruise;1023;Mission: Impossible - Fallout;56
Tom Cruise;1024;Mission: Impossible - Fallout;56
Tom Cruise;1025;Mission: Impossible - Fallout;56
Tom Cruise;1026;Mission: Impossible - Fallout;56
Tom Cruise;1027;Mission: Impossible - Fallout;56
Tom Cruise;1028;Mission: Impossible - Fallout;56
Tom Cruise;1029;Mission: Impossible - Fallout;56
Tom Cruise;1030;Mission: Impossible - Fallout;56
Tom Cruise;1031;Mission: Impossible - Fallout;56
Tom Cruise;1032;Mission: Impossible - Fallout;56
Tom Cruise;1033;Mission: Impossible - Fallout;56
Tom Cruise;1034;Mission: Impossible - Fallout;56
Tom Cruise;1035;Mission: Impossible - Fallout;56
Tom Cruise;1036;Mission: Impossible - Fallout;56
Tom Cruise;1037;Mission: Impossible - Fallout;56
Tom Cruise;1038;Mission: Impossible - Fallout;56
Tom Cruise;1039;Mission: Impossible - Fallout;56
Tom Cruise;1040;Mission: Impossible - Fallout;56
Tom Cruise;1041;Mission: Impossible - Fallout;56
Tom Cruise;1042;Mission: Impossible - Fallout;56
Tom Cruise;1043;Mission: Impossible - Fallout;56
Tom Cruise;1044;Mission: Impossible - Fallout;56
Tom Cruise;1045;Mission: Impossible - Fallout;56
Tom Cruise;1046;Mission: Impossible - Fallout;56
Tom Cruise;1047;Mission: Impossible - Fallout;56
Tom Cruise;1048;Mission: Impossible - Fallout;56
Tom Cruise;1049;Mission: Impossible - Fallout;56
Tom Cruise;1050;Mission: Impossible - Fallout;56
Tom Cruise;1051;Mission: Impossible - Fallout;56
Tom Cruise;1052;Mission: Impossible - Fallout;56
Tom Cruise;1053;Mission: Impossible - Fallout;56
Tom Cruise;1054;Mission: Impossible - Fallout;56
Tom Cruise;1055;Mission: Impossible - Fallout;56
Tom Cruise;1056;Mission: Impossible - Fallout;56
Tom Cruise;1057;Mission: Impossible - Fallout;56
Tom Cruise;1058;Mission: Impossible - Fallout;56
Tom Cruise;1059;Mission: Impossible - Fallout;56
Tom Cruise;1060;Mission: Impossible - Fallout;56
Tom Cruise;1061;Mission: Impossible - Fallout;56
Tom Cruise;1062;Mission: Impossible - Fallout;56
Tom Cruise;1063;Mission: Impossible - Fallout;56
Tom Cruise;1064;Mission: Impossible - Fallout;56
Tom Cruise;1065;Mission: Impossible - Fallout;56
Tom Cruise;1066;Mission: Impossible - Fallout;56
Tom Cruise;1067;Mission: Impossible - Fallout;56
Tom Cruise;1068;Mission: Impossible - Fallout;56
Tom Cruise;1069;Mission: Impossible - Rogue Nation;53
Tom Cruise;1070;Horizons lointains;30
Tom Cruise;1073;The 47th Annual Golden Globe Awards 1990;28
Tom Cruise;1074;The 50th Annual Golden Globe Awards;31
Tom Cruise;1075;Magnolia;37
Tom Cruise;1076;Magnolia;37
Tom Cruise;1077;Magnolia;37
Tom Cruise;1078;The Tonight Show Starring Jimmy Fallon;52
Tom Cruise;1079;La Momie;55
Tom Cruise;1080;Risky Business;21
Tom Cruise;1082;The EE British Academy Film Awards;53
Tom Cruise;1083;The 66th Annual Academy Awards;32
Tom Cruise;1084;The 66th Annual Academy Awards;32
Tom Cruise;1085;The 66th Annual Academy Awards;32
Tom Cruise;1086;The 66th Annual Academy Awards;32
Tom Cruise;1087;63rd Annual Academy Awards;29
Tom Cruise;1088;63rd Annual Academy Awards;29
Tom Cruise;1089;63rd Annual Academy Awards;29
Tom Cruise;1090;63rd Annual Academy Awards;29
Tom Cruise;1094;Jack Reacher: Never Go Back;54
Tom Cruise;1095;Jack Reacher: Never Go Back;54
Tom Cruise;1097;Jack Reacher: Never Go Back;54
Tom Cruise;1103;Jack Reacher: Never Go Back;54
Tom Cruise;1104;Jack Reacher: Never Go Back;54
Tom Cruise;1105;Jack Reacher: Never Go Back;54
Tom Cruise;1109;Mission: Impossible;34
Tom Cruise;1116;The Tonight Show with Jay Leno;30
Tom Cruise;1124;Scorsese, Mary Elizabeth Mastrantonio, and Helen Shaver at an event for La Couleur de l'argent;24
Tom Cruise;1130;Jr. at an event for American Teenagers;20
Tom Cruise;1131;American Teenagers;20
Tom Cruise;1132;L'esprit d'équipe;21
Tom Cruise;1133;American Teenagers;20
Tom Cruise;1135;American Teenagers;20
Tom Cruise;1136;Taps;19
Tom Cruise;1137;American Teenagers;20
Tom Cruise;1138;La firme;31
Tom Cruise;1139;Né un 4 juillet;27
Tom Cruise;1142;Jours de tonnerre;28
Tom Cruise;1144;Né un 4 juillet;27
Tom Cruise;1145;Jours de tonnerre;28
Tom Cruise;1147;Né un 4 juillet;27
Tom Cruise;1148;Né un 4 juillet;27
Tom Cruise;1150;Outsiders;21
Tom Cruise;1154;The EE British Academy Film Awards;54
Tom Cruise;1155;Mission: Impossible - Rogue Nation;53
Tom Cruise;1156;Mission: Impossible - Rogue Nation;53
Tom Cruise;1157;Mission: Impossible - Rogue Nation;53
Tom Cruise;1158;Mission: Impossible - Rogue Nation;53
Tom Cruise;1159;Mission: Impossible - Rogue Nation;53
Tom Cruise;1160;Mission: Impossible - Rogue Nation;53
Tom Cruise;1161;Mission: Impossible - Rogue Nation;53
Tom Cruise;1162;Mission: Impossible - Rogue Nation;53
Tom Cruise;1163;Mission: Impossible - Rogue Nation;53
Tom Cruise;1164;Mission: Impossible - Rogue Nation;53
Tom Cruise;1165;Mission: Impossible - Rogue Nation;53
Tom Cruise;1166;Mission: Impossible - Rogue Nation;53
Tom Cruise;1167;Mission: Impossible - Rogue Nation;53
Tom Cruise;1168;Mission: Impossible - Rogue Nation;53
Tom Cruise;1169;Mission: Impossible - Rogue Nation;53
Tom Cruise;1171;Mission: Impossible - Rogue Nation;53
Tom Cruise;1174;Mission: Impossible - Rogue Nation;53
Tom Cruise;1175;Mission: Impossible - Rogue Nation;53
Tom Cruise;1176;Mission: Impossible - Rogue Nation;53
Tom Cruise;1178;Mission: Impossible - Rogue Nation;53
Tom Cruise;1180;The EE British Academy Film Awards;53
Tom Cruise;1182;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1184;Edge of Tomorrow;52
Tom Cruise;1185;Edge of Tomorrow;52
Tom Cruise;1186;Edge of Tomorrow;52
Tom Cruise;1187;Edge of Tomorrow;52
Tom Cruise;1188;Edge of Tomorrow;52
Tom Cruise;1189;Edge of Tomorrow;52
Tom Cruise;1193;Edge of Tomorrow;52
Tom Cruise;1194;Edge of Tomorrow;52
Tom Cruise;1195;Edge of Tomorrow;52
Tom Cruise;1196;Edge of Tomorrow;52
Tom Cruise;1197;Edge of Tomorrow;52
Tom Cruise;1198;Edge of Tomorrow;52
Tom Cruise;1199;Edge of Tomorrow;52
Tom Cruise;1202;True Blood;46
Tom Cruise;1203;Oblivion;51
Tom Cruise;1204;Oblivion;51
Tom Cruise;1205;Oblivion;51
Tom Cruise;1206;Oblivion;51
Tom Cruise;1207;Oblivion;51
Tom Cruise;1208;Oblivion;51
Tom Cruise;1209;Oblivion;51
Tom Cruise;1210;Oblivion;51
Tom Cruise;1211;Oblivion;51
Tom Cruise;1212;Jack Reacher;50
Tom Cruise;1213;Jack Reacher;50
Tom Cruise;1214;Jack Reacher;50
Tom Cruise;1215;Jack Reacher;50
Tom Cruise;1216;Jack Reacher;50
Tom Cruise;1217;Jack Reacher;50
Tom Cruise;1218;Jack Reacher;50
Tom Cruise;1219;Jack Reacher;50
Tom Cruise;1226;Rock Forever;50
Tom Cruise;1227;Rock Forever;50
Tom Cruise;1228;Rock Forever;50
Tom Cruise;1229;Rock Forever;50
Tom Cruise;1230;Rock Forever;50
Tom Cruise;1231;Rock Forever;50
Tom Cruise;1235;The 84th Annual Academy Awards;50
Tom Cruise;1236;The 84th Annual Academy Awards;50
Tom Cruise;1237;The 84th Annual Academy Awards;50
Tom Cruise;1243;Late Night with Jimmy Fallon;47
Tom Cruise;1244;Late Night with Jimmy Fallon;47
Tom Cruise;1245;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1246;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1247;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1248;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1249;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1250;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1251;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1252;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1253;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1254;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1255;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1256;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1257;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1258;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1259;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1260;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1261;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1262;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1263;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1264;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1265;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1266;Super 8;49
Tom Cruise;1267;Super 8;49
Tom Cruise;1268;Super 8;49
Tom Cruise;1269;Super 8;49
Tom Cruise;1279;Les Kennedy;49
Tom Cruise;1280;Les Kennedy;49
Tom Cruise;1281;Les Kennedy;49
Tom Cruise;1282;Les Kennedy;49
Tom Cruise;1283;Les Kennedy;49
Tom Cruise;1284;Les Kennedy;49
Tom Cruise;1285;Les Kennedy;49
Tom Cruise;1286;Les Kennedy;49
Tom Cruise;1287;Les Kennedy;49
Tom Cruise;1288;Tron : L'Héritage;48
Tom Cruise;1289;Tron : L'Héritage;48
Tom Cruise;1290;2010 MTV Movie Awards;48
Tom Cruise;1291;2010 MTV Movie Awards;48
Tom Cruise;1293;2010 MTV Movie Awards;48
Tom Cruise;1294;2010 MTV Movie Awards;48
Tom Cruise;1299;Prince of Persia: Les sables du temps;48
Tom Cruise;1300;Prince of Persia: Les sables du temps;48
Tom Cruise;1301;Prince of Persia: Les sables du temps;48
Tom Cruise;1302;Prince of Persia: Les sables du temps;48
Tom Cruise;1303;Prince of Persia: Les sables du temps;48
Tom Cruise;1304;Prince of Persia: Les sables du temps;48
Tom Cruise;1305;Prince of Persia: Les sables du temps;48
Tom Cruise;1306;Prince of Persia: Les sables du temps;48
Tom Cruise;1307;Prince of Persia: Les sables du temps;48
Tom Cruise;1308;Prince of Persia: Les sables du temps;48
Tom Cruise;1309;Prince of Persia: Les sables du temps;48
Tom Cruise;1310;Prince of Persia: Les sables du temps;48
Tom Cruise;1311;Prince of Persia: Les sables du temps;48
Tom Cruise;1312;Prince of Persia: Les sables du temps;48
Tom Cruise;1313;Prince of Persia: Les sables du temps;48
Tom Cruise;1314;Prince of Persia: Les sables du temps;48
Tom Cruise;1327;2009 Golden Globe Awards;47
Tom Cruise;1328;2009 Golden Globe Awards;47
Tom Cruise;1329;Walkyrie;46
Tom Cruise;1330;Walkyrie;46
Tom Cruise;1331;Walkyrie;46
Tom Cruise;1332;Walkyrie;46
Tom Cruise;1333;Walkyrie;46
Tom Cruise;1334;Walkyrie;46
Tom Cruise;1335;Walkyrie;46
Tom Cruise;1336;Walkyrie;46
Tom Cruise;1337;Walkyrie;46
Tom Cruise;1338;Walkyrie;46
Tom Cruise;1339;Walkyrie;46
Tom Cruise;1340;Walkyrie;46
Tom Cruise;1342;Walkyrie;46
Tom Cruise;1363;Tonnerre sous les tropiques;46
Tom Cruise;1364;Tonnerre sous les tropiques;46
Tom Cruise;1365;Tonnerre sous les tropiques;46
Tom Cruise;1366;Tonnerre sous les tropiques;46
Tom Cruise;1367;Tonnerre sous les tropiques;46
Tom Cruise;1368;Tonnerre sous les tropiques;46
Tom Cruise;1369;Tonnerre sous les tropiques;46
Tom Cruise;1370;Tonnerre sous les tropiques;46
Tom Cruise;1371;Tonnerre sous les tropiques;46
Tom Cruise;1372;Tonnerre sous les tropiques;46
Tom Cruise;1373;Tonnerre sous les tropiques;46
Tom Cruise;1374;2008 MTV Movie Awards;46
Tom Cruise;1375;2008 MTV Movie Awards;46
Tom Cruise;1376;2008 MTV Movie Awards;46
Tom Cruise;1377;2008 MTV Movie Awards;46
Tom Cruise;1378;2008 MTV Movie Awards;46
Tom Cruise;1379;2008 MTV Movie Awards;46
Tom Cruise;1380;2008 MTV Movie Awards;46
Tom Cruise;1381;2008 MTV Movie Awards;46
Tom Cruise;1382;2008 MTV Movie Awards;46
Tom Cruise;1383;2008 MTV Movie Awards;46
Tom Cruise;1384;2008 MTV Movie Awards;46
Tom Cruise;1385;2008 MTV Movie Awards;46
Tom Cruise;1386;2008 MTV Movie Awards;46
Tom Cruise;1406;14th Annual Screen Actors Guild Awards;46
Tom Cruise;1407;14th Annual Screen Actors Guild Awards;46
Tom Cruise;1408;14th Annual Screen Actors Guild Awards;46
Tom Cruise;1409;at an event for 14th Annual Screen Actors Guild Awards;46
Tom Cruise;1410;14th Annual Screen Actors Guild Awards;46
Tom Cruise;1413;Mad Money;46
Tom Cruise;1414;Mad Money;46
Tom Cruise;1415;Mad Money;46
Tom Cruise;1416;Mad Money;46
Tom Cruise;1417;Mad Money;46
Tom Cruise;1418;Mad Money;46
Tom Cruise;1435;Lions et agneaux;45
Tom Cruise;1436;Lions et agneaux;45
Tom Cruise;1437;Lions et agneaux;45
Tom Cruise;1438;Lions et agneaux;45
Tom Cruise;1439;Lions et agneaux;45
Tom Cruise;1440;Lions et agneaux;45
Tom Cruise;1441;Lions et agneaux;45
Tom Cruise;1442;Lions et agneaux;45
Tom Cruise;1443;Lions et agneaux;45
Tom Cruise;1444;Lions et agneaux;45
Tom Cruise;1445;Lions et agneaux;45
Tom Cruise;1446;Lions et agneaux;45
Tom Cruise;1447;Lions et agneaux;45
Tom Cruise;1448;Lions et agneaux;45
Tom Cruise;1449;Lions et agneaux;45
Tom Cruise;1464;The 79th Annual Academy Awards;45
Tom Cruise;1465;The 79th Annual Academy Awards;45
Tom Cruise;1484;À la recherche du bonheur;44
Tom Cruise;1485;À la recherche du bonheur;44
Tom Cruise;1486;À la recherche du bonheur;44
Tom Cruise;1487;À la recherche du bonheur;44
Tom Cruise;1494;Mission: Impossible III;44
Tom Cruise;1495;Mission: Impossible III;44
Tom Cruise;1496;Mission: Impossible III;44
Tom Cruise;1497;Mission: Impossible III;44
Tom Cruise;1498;Mission: Impossible III;44
Tom Cruise;1499;Mission: Impossible III;44
Tom Cruise;1500;Mission: Impossible III;44
Tom Cruise;1501;Mission: Impossible III;44
Tom Cruise;1502;Mission: Impossible III;44
Tom Cruise;1503;Mission: Impossible III;44
Tom Cruise;1504;Mission: Impossible III;44
Tom Cruise;1505;Mission: Impossible III;44
Tom Cruise;1506;Mission: Impossible III;44
Tom Cruise;1507;Mission: Impossible III;44
Tom Cruise;1508;Mission: Impossible III;44
Tom Cruise;1509;Mission: Impossible III;44
Tom Cruise;1510;Mission: Impossible III;44
Tom Cruise;1511;Mission: Impossible III;44
Tom Cruise;1512;Mission: Impossible III;44
Tom Cruise;1513;Mission: Impossible III;44
Tom Cruise;1514;Mission: Impossible III;44
Tom Cruise;1515;Mission: Impossible III;44
Tom Cruise;1516;Mission: Impossible III;44
Tom Cruise;1517;Mission: Impossible III;44
Tom Cruise;1518;Mission: Impossible III;44
Tom Cruise;1519;Mission: Impossible III;44
Tom Cruise;1520;Mission: Impossible III;44
Tom Cruise;1521;Mission: Impossible III;44
Tom Cruise;1522;Late Show with David Letterman;31
Tom Cruise;1523;Late Show with David Letterman;31
Tom Cruise;1524;Late Show with David Letterman;31
Tom Cruise;1525;La Guerre des mondes;43
